Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
18676,1.0,Very Good,F,VS2,63.3,55.0,6.34,6.29,4.0,6382
25332,0.71,Very Good,F,SI1,61.9,56.0,5.67,5.7,3.52,2333
15286,0.24,Very Good,E,VVS2,62.4,54.0,3.96,3.99,2.48,608
24049,0.41,Ideal,J,VS2,62.2,54.0,4.76,4.79,2.97,613
11546,1.0,Premium,D,VS1,61.9,55.0,6.4,6.36,3.95,8333
754,0.91,Very Good,I,VS2,63.0,58.0,6.07,6.15,3.85,3340
19903,0.51,Very Good,E,VS2,63.1,57.0,5.12,5.08,3.22,1662
6523,1.7,Very Good,I,VS1,59.8,59.0,7.7,7.79,4.63,12622
4381,0.7,Premium,J,SI1,63.0,56.0,5.66,5.61,3.55,1827
8312,0.53,Good,F,VS1,61.8,62.8,5.13,5.16,3.18,1624
22703,0.7,Premium,E,SI1,60.0,59.0,5.79,5.75,3.46,2777
6844,0.4,Good,G,VS1,59.6,61.0,4.82,4.85,2.88,952
7167,0.23,Very Good,F,VVS1,61.4,58.0,3.93,3.95,2.42,530
17038,0.34,Ideal,D,VS2,61.6,55.0,4.54,4.48,2.78,881
1636,0.51,Ideal,D,VS1,62.2,55.0,5.15,5.17,3.21,1810
20281,0.52,Ideal,I,SI1,61.8,54.0,5.17,5.19,3.2,950
4866,1.2,Very Good,J,VS2,63.1,56.0,6.77,6.71,4.25,4232
8155,0.32,Ideal,H,VS1,62.9,54.0,4.41,4.37,2.76,720
799,2.51,Very Good,J,SI1,63.8,55.0,8.51,8.6,5.46,16842
11026,1.03,Very Good,G,VS2,62.3,57.0,6.43,6.51,4.03,6036
3954,2.01,Good,F,I1,64.0,56.0,7.93,7.91,5.07,6686
9418,0.5,Very Good,H,IF,61.0,60.0,5.08,5.12,3.11,1799
25300,0.6,Very Good,J,SI2,62.9,60.0,5.34,5.38,3.37,1022
24998,2.2,Premium,H,SI2,58.2,59.0,8.52,8.47,4.94,11147
15512,0.34,Very Good,F,IF,61.1,54.0,4.54,4.56,2.78,999
19128,0.55,Ideal,D,SI2,60.9,57.0,5.26,5.29,3.21,1363
8055,1.01,Good,G,SI2,63.8,53.0,6.41,6.31,4.06,4185
4505,1.62,Ideal,J,SI1,62.4,53.2,7.47,7.51,4.68,8075
21049,1.12,Very Good,I,VS1,59.6,58.0,6.82,6.77,4.05,5036
6428,0.33,Ideal,F,VVS2,61.4,56.0,4.49,4.44,2.74,1040
10450,0.31,Very Good,D,SI1,63.5,56.0,4.31,4.29,2.73,732
12784,0.34,Ideal,D,VS2,62.0,55.0,4.45,4.49,2.77,805
24055,1.01,Good,J,SI1,62.8,58.0,6.28,6.33,3.96,3399
18409,0.28,Ideal,E,VVS1,62.0,56.0,4.19,4.23,2.61,646
9425,0.5,Very Good,D,SI1,63.5,57.0,5.04,5.1,3.22,1337
3810,1.22,Ideal,G,VS1,60.7,57.0,6.94,6.93,4.21,9166
12941,0.86,Premium,F,SI2,,58.0,6.12,6.15,3.79,2980
12209,1.71,Ideal,J,VS1,62.4,56.0,7.59,7.63,4.75,10309
12170,0.31,Ideal,G,VS2,61.6,54.0,4.41,4.39,2.71,698
6333,1.02,Very Good,H,SI1,63.2,57.0,6.44,6.38,4.05,4688
14498,1.01,Very Good,D,SI1,62.2,58.0,6.36,6.4,3.97,5122
11847,0.3,Premium,F,VS2,,59.0,4.32,4.29,2.63,776
8888,0.51,Very Good,D,VS2,63.2,56.0,5.04,5.08,3.2,1722
4118,1.62,Premium,H,SI1,62.2,58.0,7.5,7.46,4.65,11455
8810,0.68,Premium,G,VS2,61.7,57.0,5.67,5.65,3.49,2040
13756,1.51,Good,J,VS1,60.6,55.0,7.3,7.36,4.44,7848
6935,0.33,Ideal,F,VVS1,62.6,54.0,4.44,4.47,2.79,880
8751,1.53,Ideal,E,SI2,61.2,57.0,7.42,7.46,4.55,10339
26628,0.46,Ideal,G,VVS1,61.6,55.0,5.0,5.03,3.09,1800
14323,1.22,Premium,E,VVS1,61.1,60.0,6.87,6.85,4.19,13824
17116,0.32,Very Good,F,VVS2,62.0,55.0,4.38,4.42,2.73,717
18638,0.9,Good,F,SI2,57.9,62.0,6.23,6.35,3.64,3470
3132,1.45,Ideal,J,VS2,61.9,59.0,7.16,7.21,4.45,7477
5648,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1727
16911,1.01,Premium,H,VS1,61.2,61.0,6.44,6.41,3.93,5294
14143,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,16575
12534,0.72,Ideal,E,SI1,62.1,57.0,5.71,5.75,3.56,2608
21977,0.42,Ideal,D,VS2,62.4,55.0,4.8,4.82,3.0,1031
5401,2.01,Ideal,G,VS2,61.4,54.0,8.16,8.09,4.99,18607
26605,1.02,Ideal,H,SI2,58.8,57.0,6.61,6.55,3.87,3142
8358,1.58,Premium,G,VS1,62.1,59.0,7.43,7.46,4.62,12530
2481,1.47,Premium,H,SI2,59.3,59.0,7.39,7.34,4.37,7573
1537,0.32,Good,D,SI1,63.6,56.0,4.34,4.37,2.77,589
21496,0.23,Very Good,E,VVS1,59.9,55.0,3.99,4.13,2.43,682
20366,0.52,Very Good,E,SI2,61.1,57.0,5.2,5.24,3.19,1146
11799,0.5,Ideal,H,SI1,61.3,54.0,5.12,5.16,3.15,1666
1544,0.55,Ideal,J,SI1,60.9,57.0,5.24,5.3,3.21,1100
14353,0.4,Ideal,F,VVS1,61.7,57.0,4.72,4.75,2.92,1128
24635,0.3,Premium,F,VS1,61.5,59.0,4.31,4.33,2.66,658
6980,0.72,Ideal,H,VS2,61.7,56.0,5.74,5.77,3.56,3122
23750,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.4,2.64,789
2866,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,11419
9371,1.42,Premium,H,SI2,61.6,58.0,7.22,7.17,4.43,7316
2837,0.4,Premium,F,VS1,62.4,59.0,4.67,4.69,2.92,982
24029,1.2,Very Good,F,SI1,63.5,57.0,6.65,6.74,4.25,6872
22910,1.05,Premium,G,VS2,61.8,58.0,6.59,6.52,4.05,6181
4133,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,850
356,0.6,Premium,D,SI1,62.9,58.0,5.39,5.33,3.37,1799
2865,1.55,Premium,H,VS1,60.8,60.0,7.54,7.5,4.57,8593
10245,0.71,Premium,E,SI1,61.8,59.0,5.7,5.75,3.54,2792
5190,1.52,Good,J,VS2,63.3,56.0,7.27,7.33,4.62,7370
21378,0.53,Premium,G,VS2,62.4,59.0,5.16,5.13,3.21,1607
14716,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,1103
11898,0.38,Ideal,D,VVS1,,56.0,4.63,4.66,2.87,1400
22089,0.66,Ideal,H,SI1,61.6,55.0,5.63,5.66,3.48,1936
14895,0.7,Good,E,SI1,61.6,61.0,5.64,5.66,3.48,2111
13031,0.3,Ideal,E,VS2,61.8,57.0,4.28,4.3,2.65,603
14417,0.5,Very Good,F,SI2,62.4,56.0,5.08,5.12,3.18,1147
21235,0.71,Very Good,E,SI1,60.3,58.0,5.8,5.85,3.51,2570
4814,1.08,Ideal,G,VVS1,61.6,56.0,6.6,6.65,4.08,8347
21920,0.32,Premium,F,VVS2,62.2,59.0,4.41,4.34,2.72,806
25155,0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,454
22817,2.08,Premium,G,VS2,61.3,58.0,8.21,8.17,5.02,16854
4760,1.2,Premium,I,SI1,61.1,58.0,6.88,6.8,4.18,5510
21077,1.03,Ideal,G,VS2,61.6,55.0,6.49,6.54,4.01,7064
23154,0.73,Ideal,E,SI2,61.0,57.0,5.81,5.87,3.56,2434
15253,0.7,Good,F,SI1,57.2,63.0,5.84,5.87,3.35,2401
11037,1.01,Premium,D,SI1,60.7,58.0,6.42,6.49,3.92,5599
2658,0.72,Premium,I,VS2,60.9,60.0,5.8,5.76,3.52,2333
11082,1.37,Ideal,G,VVS1,62.6,55.0,7.07,7.12,4.44,12342
25678,1.2,Premium,I,VS2,62.3,57.0,6.79,6.74,4.22,4844
22380,0.32,Good,D,SI1,,56.0,4.37,4.34,2.77,756
14664,0.51,Premium,D,VS1,59.5,57.0,5.24,5.21,3.11,1873
15973,1.01,Good,E,SI1,60.9,64.0,6.29,6.22,3.81,4853
23765,0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64,608
530,1.22,Premium,E,SI2,60.5,60.0,6.93,6.89,4.18,4974
17976,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,1192
877,0.4,Very Good,G,SI2,62.9,57.0,4.68,4.7,2.95,630
10951,1.01,Premium,G,SI2,,60.0,6.48,6.44,3.88,4270
20898,1.16,Ideal,G,VS2,62.5,56.0,6.67,6.73,4.19,7451
19352,0.71,Good,E,SI1,65.9,57.0,5.51,5.57,3.65,2631
24164,1.51,Premium,D,SI2,62.1,60.0,7.3,7.25,4.52,9234
11714,1.7,Premium,I,VS2,62.2,58.0,7.6,7.65,4.74,11781
4139,0.4,Good,G,VVS2,61.4,64.0,4.7,4.65,2.87,1050
22528,1.22,Premium,I,VS1,61.1,58.0,6.91,6.84,4.2,6121
18413,0.9,Very Good,H,VS1,61.5,59.0,6.13,6.19,3.79,4136
9464,0.32,Ideal,G,VS2,61.8,57.0,4.38,4.42,2.72,561
22688,1.11,Premium,G,VS2,60.8,58.0,6.7,6.65,4.06,6713
1715,0.44,Premium,F,VVS2,61.6,58.0,4.89,4.85,3.0,1253
23530,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,1370
23378,0.4,Fair,G,SI1,59.9,67.0,4.81,4.77,2.87,960
26212,0.34,Very Good,H,VVS2,63.1,57.0,4.41,4.49,2.81,674
6734,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,4515
7635,1.51,Premium,I,SI2,62.7,55.0,7.37,7.28,4.59,7766
16299,0.7,Premium,F,SI2,61.8,60.0,5.65,5.71,3.51,2213
25086,0.63,Ideal,D,IF,61.2,53.0,5.55,5.6,3.41,3832
11369,0.9,Premium,G,SI1,62.6,62.0,6.08,6.06,3.8,3669
17062,0.51,Good,D,SI1,64.0,58.0,5.06,5.03,3.23,1349
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
11428,0.36,Ideal,H,VS2,62.1,55.0,4.57,4.61,2.85,568
26419,0.9,Very Good,G,VS1,61.5,56.0,6.2,6.23,3.82,5148
11481,0.51,Ideal,F,VS1,61.9,56.0,5.17,5.11,3.18,1836
25488,0.54,Ideal,I,VS1,63.1,55.0,5.18,5.22,3.27,1453
25693,0.96,Very Good,G,SI1,63.2,57.0,6.27,6.23,3.95,4247
15491,0.32,Very Good,H,VS1,63.0,57.0,4.37,4.39,2.76,561
4106,0.42,Ideal,D,SI1,63.0,55.0,4.79,4.76,3.01,970
9037,1.0,Good,F,SI2,63.7,57.0,6.36,6.32,4.04,3977
6984,2.03,Very Good,D,SI2,63.1,59.0,8.12,7.99,5.08,12765
1953,1.13,Premium,F,SI2,62.3,59.0,6.68,6.65,4.15,4360
13541,0.33,Fair,F,VVS2,65.7,54.0,4.37,4.3,2.85,693
3795,0.9,Very Good,D,SI1,63.5,57.0,6.15,6.11,3.89,4304
9359,0.73,Ideal,D,VS1,61.1,57.0,5.85,5.81,3.56,3509
22221,0.6,Ideal,G,VS1,61.6,56.0,5.44,5.47,3.36,2131
1821,1.01,Good,G,SI1,63.8,56.0,6.32,6.37,4.05,4504
7185,1.16,Premium,J,SI1,62.5,58.0,6.73,6.67,4.19,4222
25177,1.07,Very Good,G,SI2,58.5,61.0,6.59,6.71,3.89,4201
1911,1.05,Premium,H,SI1,59.3,58.0,6.65,6.61,3.93,5161
18981,0.43,Ideal,F,VVS2,62.2,55.0,4.85,4.83,3.01,1250
4724,0.57,Ideal,E,SI1,61.9,56.0,5.35,5.32,3.3,1728
23980,1.6,Premium,F,SI2,58.7,58.0,7.76,7.68,4.53,10286
17856,1.09,Premium,I,SI1,61.9,58.0,6.65,6.58,4.1,3968
9076,0.56,Ideal,F,VS2,60.8,57.0,5.35,5.42,3.28,1619
17538,0.74,Ideal,F,VS2,62.1,56.0,5.79,5.83,3.61,3171
20398,0.72,Ideal,F,SI2,61.7,55.0,5.79,5.75,3.56,2298
26810,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4432
20068,1.01,Premium,G,I1,59.4,61.0,6.51,6.45,3.85,3348
2147,0.57,Ideal,F,VS1,61.4,55.0,5.38,5.39,3.3,2065
7335,1.01,Ideal,F,VS1,61.7,59.0,6.44,6.42,3.97,7056
1590,0.31,Premium,E,VS1,60.0,59.0,4.38,4.42,2.64,734
17047,1.52,Very Good,H,VVS2,63.0,60.0,7.25,7.3,4.58,11904
18531,0.73,Ideal,E,SI1,62.7,55.0,5.7,5.79,3.6,2852
14862,0.51,Ideal,D,VS2,61.8,55.0,5.15,5.18,3.19,1787
26515,1.55,Premium,H,VS2,60.7,58.0,7.51,7.47,4.55,11567
746,0.51,Good,H,SI2,63.7,61.0,4.99,4.96,3.17,964
25056,1.02,Premium,G,SI1,61.9,58.0,6.47,6.42,3.99,4381
150,0.9,Very Good,F,SI1,62.5,62.0,6.08,6.11,3.81,3950
5848,0.72,Very Good,F,SI1,63.1,56.0,5.68,5.67,3.58,2670
12940,0.77,Fair,J,SI1,60.2,66.0,5.97,5.81,3.55,1956
25969,0.32,Premium,G,IF,62.0,60.0,4.37,4.41,2.72,954
17493,0.83,Ideal,F,SI2,62.3,55.0,6.02,6.05,3.76,2790
20431,0.56,Ideal,G,SI1,62.1,55.0,5.29,5.33,3.3,1417
5544,0.66,Ideal,D,VVS2,61.6,57.0,5.57,5.64,3.45,3103
17541,1.09,Premium,G,VS2,60.9,56.0,6.7,6.67,4.07,6504
21424,0.42,Very Good,H,SI1,61.1,57.0,4.84,4.87,2.96,754
12339,1.61,Very Good,G,SI2,63.4,55.0,7.47,7.35,4.7,6915
11840,0.23,Very Good,E,VVS2,61.2,60.0,3.97,4.0,2.44,505
17103,1.28,Good,I,VS2,58.2,64.0,7.09,7.03,4.11,5319
9092,0.7,Premium,D,VS2,61.0,60.0,5.75,5.7,3.49,2909
17494,0.8,Ideal,G,SI2,62.2,56.0,5.95,5.91,3.69,2749
23947,0.43,Very Good,G,SI1,62.3,59.0,4.79,4.81,2.99,754
22863,0.33,Premium,G,VVS2,61.7,58.0,4.42,4.39,2.72,965
24355,0.31,Ideal,D,VS1,62.0,57.0,4.33,4.35,2.69,673
1890,0.42,Ideal,G,VS2,62.1,56.0,4.79,4.84,2.99,847
24168,0.41,Good,E,SI2,63.8,57.0,4.68,4.75,3.01,638
22214,1.25,Ideal,H,SI1,,58.0,6.86,6.89,4.26,7423
10740,2.0,Fair,H,SI2,67.9,55.0,7.67,7.58,5.18,10913
5397,1.01,Premium,G,SI2,60.5,58.0,6.55,6.47,3.94,4327
4817,0.7,Very Good,E,VS1,62.5,56.0,5.64,5.68,3.54,3063
14621,0.72,Very Good,H,VS2,61.4,57.0,5.75,5.79,3.54,2462
1311,1.01,Good,D,VVS2,63.5,57.0,6.32,6.35,4.02,8943
22928,0.55,Ideal,G,VS2,61.6,55.0,5.31,5.25,3.25,1752
882,1.07,Ideal,D,SI1,61.8,55.0,6.54,6.59,4.06,5767
26466,1.02,Very Good,H,SI1,62.8,58.0,6.37,6.43,4.02,4932
21758,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,597
25112,0.72,Very Good,G,SI1,63.1,57.0,5.71,5.67,3.59,2385
12482,0.39,Fair,G,IF,,61.0,4.83,4.88,2.77,1127
23435,0.52,Very Good,F,SI1,61.9,58.0,5.1,5.15,3.17,1298
22276,1.18,Ideal,G,VVS2,61.3,55.0,6.86,6.81,4.19,10308
9203,1.2,Very Good,G,SI1,63.4,55.0,6.72,6.65,4.24,4520
15463,2.03,Premium,E,SI2,61.5,59.0,8.24,8.16,5.04,18477
13703,1.23,Ideal,I,SI2,61.8,55.0,6.87,6.91,4.26,5820
11222,0.52,Ideal,D,SI1,61.8,57.0,5.14,5.19,3.19,1600
1885,0.3,Premium,G,VS1,62.0,60.0,4.28,4.23,2.64,776
21860,2.01,Very Good,H,SI2,,57.0,8.0,7.93,5.05,16111
10228,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2177
2681,1.17,Premium,D,VS1,61.7,59.0,6.72,6.77,4.16,9934
7824,0.9,Very Good,E,SI1,61.4,56.0,6.19,6.23,3.81,5387
22067,1.07,Premium,G,VS2,62.2,58.0,6.54,6.48,4.05,6040
3265,0.74,Ideal,F,VVS2,61.7,57.0,5.79,5.84,3.59,4157
14216,1.75,Ideal,F,SI2,62.9,57.0,7.71,7.59,4.81,11113
21197,0.72,Premium,G,VS1,58.9,58.0,5.93,5.85,3.47,3032
18987,0.7,Ideal,G,SI1,,55.0,5.7,5.73,3.53,2965
4042,0.39,Ideal,G,IF,61.4,54.0,4.71,4.73,2.9,1200
12901,0.71,Ideal,J,VS2,62.4,54.0,5.72,5.76,3.58,1899
10871,0.38,Ideal,I,VS1,61.5,55.1,4.66,4.7,2.88,703
22895,1.58,Ideal,I,VS2,61.4,55.0,7.49,7.55,4.62,10197
8658,1.01,Very Good,G,VS2,61.6,60.0,6.42,6.47,3.97,6406
639,0.59,Ideal,H,SI2,61.9,55.0,5.37,5.39,3.33,1292
16431,0.52,Premium,G,VS1,61.1,58.0,5.19,5.16,3.16,1815
1488,0.41,Ideal,H,SI1,62.6,55.0,4.79,4.77,2.99,876
18048,0.58,Very Good,H,SI1,62.4,55.0,5.32,5.36,3.33,1262
9492,0.9,Very Good,J,VS2,61.9,59.0,6.14,6.2,3.82,3119
18298,0.3,Ideal,H,VVS2,62.5,54.0,4.3,4.3,2.7,567
3164,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,758
10805,1.51,Ideal,G,VS1,61.6,56.0,7.34,7.37,4.53,14542
1634,1.53,Ideal,I,VS2,61.5,56.0,7.39,7.44,4.55,11434
6701,0.27,Very Good,E,VVS2,61.2,60.0,4.16,4.17,2.55,606
26765,1.03,Very Good,F,SI1,61.5,59.0,6.42,6.49,3.97,4996
8134,0.7,Very Good,D,VS1,60.4,58.0,5.71,5.78,3.47,3008
21704,0.3,Ideal,F,SI1,62.5,56.0,4.28,4.3,2.68,475
10320,0.71,Very Good,F,VVS1,61.8,55.0,5.71,5.77,3.55,3461
6534,1.6,Premium,I,SI1,60.3,59.0,7.56,7.61,4.57,8808
3732,1.15,Ideal,H,SI2,62.5,58.0,6.65,6.69,4.17,5306
13204,0.41,Ideal,E,VVS2,61.8,57.0,4.8,4.75,2.95,1243
9862,0.41,Premium,G,SI1,62.5,58.0,4.75,4.78,2.98,719
22696,0.6,Premium,F,SI1,62.9,59.0,5.39,5.31,3.37,1323
1889,0.51,Ideal,E,VS2,61.4,57.0,5.16,5.13,3.16,1781
17935,0.7,Ideal,F,VS2,60.8,56.0,5.78,5.79,3.52,2942
25250,0.27,Ideal,G,VVS1,62.5,56.0,4.15,4.18,2.6,627
14060,0.32,Very Good,F,VS2,60.2,59.0,4.4,4.43,2.66,645
2982,0.71,Good,H,SI1,63.5,57.0,5.64,5.67,3.59,2096
24611,0.32,Premium,E,VS2,62.6,58.0,4.36,4.4,2.74,702
24353,0.47,Good,D,SI1,63.8,59.0,4.9,4.88,3.12,987
5588,0.47,Very Good,J,VS1,63.0,60.0,4.92,4.95,3.11,854
100,0.5,Good,G,SI1,63.9,57.0,5.02,5.06,3.22,1197
22420,0.32,Ideal,G,VS1,62.3,54.0,4.37,4.39,2.73,645
19170,1.52,Premium,H,VVS2,61.2,58.0,7.48,7.41,4.56,11979
19206,0.53,Ideal,F,VVS2,62.2,56.0,5.18,5.2,3.23,2158
21965,0.52,Ideal,D,VVS2,62.3,56.0,5.12,5.15,3.2,2362
24723,1.05,Very Good,E,SI2,60.5,58.0,6.55,6.6,3.98,4797
5783,0.71,Very Good,F,VS2,60.6,58.0,5.74,5.81,3.5,2697
1745,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,16589
2084,1.14,Premium,E,VVS2,59.7,58.0,6.91,6.83,4.1,10446
23802,0.36,Very Good,G,VS1,61.2,60.0,4.56,4.59,2.8,726
8587,0.72,Good,I,VS2,60.1,60.5,5.76,5.85,3.48,2174
6284,0.3,Premium,H,VS2,60.9,61.0,4.35,4.32,2.64,608
20133,0.42,Ideal,D,SI1,61.9,56.0,4.84,4.82,2.99,1040
5501,0.92,Premium,H,SI1,59.0,59.0,6.36,6.31,3.74,3709
20838,0.32,Ideal,G,VS1,60.7,56.0,4.46,4.43,2.7,773
770,0.51,Premium,D,SI1,60.9,59.0,5.19,5.13,3.14,1687
10372,0.37,Premium,E,VS2,59.1,60.0,4.66,4.68,2.76,811
26786,0.34,Very Good,G,SI2,62.8,58.0,4.43,4.46,2.79,447
10855,0.53,Ideal,J,SI1,61.4,56.0,5.2,5.23,3.2,1042
6942,0.51,Ideal,G,VS1,60.9,56.0,5.16,5.19,3.15,1708
12848,1.05,Very Good,G,VS2,63.0,57.0,6.48,6.51,4.09,5987
25116,2.02,Very Good,I,VS2,58.8,57.0,8.21,8.29,4.85,14620
14182,0.23,Premium,D,VS2,58.5,61.0,4.06,3.98,2.35,411
7703,1.25,Very Good,G,VVS1,60.2,58.0,6.97,7.04,4.22,11589
11232,1.2,Ideal,H,SI2,62.6,58.0,6.74,6.81,4.24,5613
19219,0.91,Very Good,J,I1,63.1,57.0,6.12,6.06,3.84,2048
5299,0.91,Premium,H,VVS1,62.5,59.0,6.16,6.19,3.86,5032
32,0.72,Very Good,J,VVS2,63.0,59.0,5.7,5.72,3.6,2144
17005,0.9,Good,G,SI1,65.2,58.0,6.0,6.06,3.93,3669
4894,0.7,Good,F,VS1,63.7,55.0,5.56,5.61,3.56,2724
6922,0.39,Ideal,J,VVS2,62.0,54.5,4.67,4.7,2.9,687
22925,0.38,Ideal,F,VS2,61.9,55.0,4.68,4.64,2.89,969
11927,0.32,Very Good,I,VVS2,63.0,57.0,4.33,4.37,2.74,561
26078,1.2,Very Good,G,VVS2,62.4,56.0,6.68,6.74,4.19,8712
21261,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1333
9777,0.91,Premium,D,SI2,61.5,56.0,6.27,6.22,3.84,4051
19416,1.09,Good,F,SI2,63.2,58.0,6.49,6.54,4.12,4766
16861,1.01,Premium,E,VS2,,58.0,6.47,6.37,4.04,6335
1910,0.95,Premium,G,SI2,59.8,60.0,6.36,6.34,3.8,3181
25174,1.7,Premium,E,SI1,58.2,62.0,7.86,7.81,4.56,10860
7600,0.9,Premium,H,VVS2,62.4,58.0,6.15,6.12,3.83,4657
4555,1.51,Fair,I,SI1,68.3,57.0,6.95,6.87,4.72,8355
1,0.3,Ideal,E,SI1,62.1,58.0,4.27,4.29,2.66,499
20063,1.36,Ideal,F,VVS1,61.3,57.0,7.23,7.13,4.4,15386
7539,1.51,Very Good,F,VS2,63.7,60.0,7.2,7.24,4.6,13012
3740,0.32,Ideal,H,VVS1,62.2,56.0,4.38,4.37,2.72,936
4511,0.7,Very Good,H,VS2,63.2,57.0,5.58,5.62,3.54,2137
14426,0.43,Premium,D,SI1,61.0,57.0,4.88,4.85,2.97,993
3620,0.32,Ideal,E,VS2,62.2,56.0,4.41,4.37,2.73,900
18527,0.72,Ideal,J,VVS1,62.5,56.0,5.71,5.74,3.58,2249
25271,0.42,Premium,E,VS2,61.0,59.0,4.85,4.82,2.95,1024
21382,1.51,Good,H,SI2,61.0,56.0,7.29,7.37,4.47,8243
6727,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,7611
26470,2.1,Premium,I,SI1,61.5,59.0,8.28,8.24,5.08,15818
2816,0.32,Ideal,H,VVS1,61.9,55.0,4.37,4.38,2.71,730
19061,0.7,Ideal,D,SI1,62.3,53.0,5.7,5.72,3.56,2726
9752,2.51,Very Good,H,SI2,63.6,58.0,8.51,8.59,5.44,18029
11901,1.5,Very Good,I,VVS2,63.3,58.0,7.24,7.21,4.57,9828
17234,1.24,Ideal,H,VS1,61.6,56.0,6.95,6.87,4.26,7743
17605,0.48,Very Good,F,VS2,62.6,55.0,5.0,5.07,3.15,1311
17245,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,954
3258,1.0,Premium,E,VS2,62.8,60.0,6.36,6.32,3.98,6720
23650,1.01,Good,E,VS2,62.6,58.0,6.33,6.36,3.97,6221
9711,1.73,Premium,G,VS1,62.8,57.0,7.72,7.57,4.8,15151
18414,0.31,Ideal,G,IF,61.6,55.0,4.37,4.39,2.7,891
16491,1.06,Premium,F,SI1,60.4,62.0,6.62,6.59,3.99,5580
12215,0.71,Premium,E,SI1,63.0,58.0,5.72,5.68,3.59,2554
8461,0.82,Ideal,E,SI1,61.8,53.0,6.02,6.05,3.73,3979
12457,0.77,Very Good,H,SI2,63.6,58.0,5.77,5.81,3.68,2129
22811,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
3260,0.69,Ideal,G,SI1,62.4,56.0,5.66,5.69,3.55,2297
4498,0.72,Very Good,F,SI1,63.4,58.0,5.69,5.66,3.6,2670
16812,0.31,Ideal,D,SI1,61.2,55.0,4.37,4.49,2.71,571
7402,1.0,Good,H,VS1,61.8,61.0,6.4,6.31,3.93,5219
13436,0.9,Fair,G,SI1,65.2,59.0,6.05,6.01,3.93,3250
16709,0.9,Premium,H,VS1,60.2,58.0,6.32,6.28,3.79,4234
14753,0.73,Very Good,I,VS2,59.0,61.0,5.84,5.88,3.46,2329
19714,0.52,Very Good,I,SI1,62.5,59.0,5.06,5.12,3.18,978
7707,1.51,Very Good,D,SI2,61.7,59.0,7.28,7.35,4.51,10546
3253,0.3,Ideal,E,VS2,62.8,56.0,4.32,4.28,2.7,844
13444,0.34,Ideal,G,VS2,61.5,56.0,4.5,4.47,2.76,765
867,0.3,Ideal,D,VVS1,62.2,57.0,4.35,4.3,2.69,1112
5120,0.32,Ideal,F,VVS2,60.8,58.0,4.39,4.43,2.68,837
9068,2.15,Very Good,I,SI2,63.4,56.0,8.2,8.15,5.18,12100
18466,1.13,Ideal,G,SI1,62.0,55.0,6.68,6.71,4.15,6133
610,1.52,Good,G,SI1,64.4,59.0,7.18,7.25,4.65,9368
2005,0.54,Premium,F,VS2,62.0,59.0,5.22,5.16,3.22,1989
25388,0.4,Very Good,D,SI1,,61.0,4.71,4.67,2.96,924
7958,0.39,Very Good,E,VS2,62.7,59.0,4.64,4.68,2.92,794
18795,0.59,Very Good,F,VS2,60.1,57.0,5.44,5.48,3.28,1813
15923,0.27,Premium,H,VVS2,60.7,59.0,4.21,4.19,2.55,623
16227,1.75,Premium,E,SI1,60.3,61.0,7.82,7.74,4.69,15394
12586,1.34,Very Good,J,SI2,62.7,56.0,7.05,7.08,4.43,5335
26856,0.52,Ideal,G,VS1,61.9,55.5,5.13,5.16,3.18,1803
15376,1.94,Very Good,I,VS2,60.2,58.0,8.04,8.1,4.86,14489
9693,0.9,Very Good,G,VS2,58.8,61.0,6.28,6.3,3.7,4400
10487,0.33,Premium,E,SI1,61.1,58.0,4.47,4.43,2.72,743
25122,1.21,Premium,I,VS2,61.6,61.0,6.86,6.8,4.21,4669
16716,0.68,Good,F,VS1,60.0,60.8,5.67,5.71,3.41,2516
14780,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,729
24666,1.53,Ideal,G,VVS2,61.2,57.0,7.4,7.44,4.53,15137
4029,0.41,Very Good,H,VS1,61.5,55.0,4.8,4.82,2.96,788
